Datetime,Tweet Id,Username,Text,Hashtag,Language
2022-11-25 15:57:23+00:00,1596171195770195968,General_Swag,@ZelenskyyUa Buy Now! &gt; 800W 12V24V 6 Blades Wind Turbine - 305$ https://t.co/ms41Tl6djN to charge the batteries,,en
2022-11-25 15:57:18+00:00,1596171177248317442,ttb_backagain,"@JamesCleverly @ZelenskyyUa More taxpayer's money spunked.
Give away our money, give away our arms whilst you let batallions of unknown, undocumented males spread across the UK. Genius. Simply genius.",,en
2022-11-25 15:57:11+00:00,1596171146151743491,BookaboutByrds,@JamesCleverly @ZelenskyyUa Are you going to pay for it personally?  What justification can you give for spending my money on a non NATO country?,,en
2022-11-25 15:57:01+00:00,1596171102912397314,kelsterswife,"@JamesCleverly @ZelenskyyUa Of course the majority of us support Ukraine and I wish the west would give them all the arms to finish the job. But why have you gone there? Zoom call not good enough? Strikes, PPE scandal, fiddling the books, food banks- You will never get voted in again, thank god.",,en
2022-11-25 15:56:45+00:00,1596171037447950336,Observingfroma2,@vgrygory @IjazmUddin @JamesCleverly @ZelenskyyUa After 3 years you want BBC verification don't you 🤣🤣🤣🤣,,en
2022-11-25 15:56:21+00:00,1596170938919268352,shwabb1,"@behindthehat @PepplerXbt @MikeyB_Good @Anna34366210 @ZelenskyyUa ""Donbas being bombed by Ukrainian gov-t since 2014""
Any proof on that? Let me start first, here's some analysis on cross-border shelling: https://t.co/eEfXP2aE5u. Obviously, Ukrainian army could've not shelled from Russian territory.",,en
2022-11-25 15:55:58+00:00,1596170839913009153,chrisjay1717,@JamesCleverly @ZelenskyyUa We support Ukraine but not your useless so-called 'government' Jamie boy.,,en
2022-11-25 15:55:57+00:00,1596170834535940096,vluca68,@CrammGillian @ZelenskyyUa Fake...do you still believe rizzian propaganda?,,en
2022-11-25 15:55:32+00:00,1596170733310603264,RonaldA71734431,@MFA_Ukraine @ZelenskyyUa @ReutersWorld Not true you need both ….you have a dum statement,,en
2022-11-25 15:54:53+00:00,1596170567950168065,eltoopisback1,@BarmyDeer @dsco_0 @JamesCleverly @ZelenskyyUa You can stump up for Captain Cokeheads new mansions then!!!,,en
2022-11-25 15:53:56+00:00,1596170327301595137,CurpDavid,@Dr_Nurse_O @ZelenskyyUa We helped shackle UKR by forcing them to give up their nukes - AND we provided them a security guarantee in return - one that we have not honored. This isn't about a man - this is about US security interests - and national honor.,,en
2022-11-25 15:53:28+00:00,1596170211182477314,ardiniko,"@_Messier33 @karisutra @ZelenskyyUa @RishiSunak What you don’t understand is that if this war was genuine I would surely support Ukraine, but unfortunately it’s all lies about money, it’s always about money 💰. No one really gives a 💩 about Ukraine, hence they’ll do anything to prolong this war. And keep 🐑 like you cheering",,en
2022-11-25 15:53:17+00:00,1596170164411809792,eltoopisback1,@JamesCleverly @ZelenskyyUa No we aren’t. We don’t care about his fake little war.,,en
2022-11-25 15:52:50+00:00,1596170053653000192,shwabb1,@behindthehat @PepplerXbt @MikeyB_Good @Anna34366210 @ZelenskyyUa Did the neo-Nazis hide under the sand??? https://t.co/9AigywyFJ3,,en
2022-11-25 15:52:36+00:00,1596169995234467840,huxleypig,@JamesCleverly @ZelenskyyUa Why do they keep going !,,en
2022-11-25 15:52:23+00:00,1596169940913901573,Syofian_Kuroda,@NATO @ZelenskyyUa 15🇾🇪 : Small Homo @NATO still have delusions they can fight in the Battlefield and have Power 👆🏻🛬💥,,en
2022-11-25 15:52:17+00:00,1596169915400085506,AngelaS43786390,@JamesCleverly @ZelenskyyUa Just fucking give it up ffs,,en
2022-11-25 15:52:15+00:00,1596169906650697728,nicolas1_sca,"@ZelenskyyUa Justice and freedom are here, so don't you worry. Or should you?",,en
2022-11-25 15:51:59+00:00,1596169838245863424,RobbieW1872,"@JamesCleverly @ZelenskyyUa I fuking don't stand with the scum country of the world.
Why are U lying U must know what's going on &amp; why Vladimir is in Ukraine
Don't speak for me I'm British.
Wait till it all comes out. 👁👁
Why are Turkeys in the UK all  wanting Christmas ffs !?? https://t.co/4wxTDPfQpW",,en
2022-11-25 15:51:50+00:00,1596169802023837696,wamalabosco1,@Ohforfuckssake2 @DipDevotion @GlasnostGone @KoflerPhilip @ZelenskyyUa Great man!,,en
2022-11-25 15:51:49+00:00,1596169795422011393,snoopdog232323,@JamesCleverly @ZelenskyyUa Reduce your heating while I jet off to Ukraine,,en
2022-11-25 15:51:29+00:00,1596169713733685249,Ihavenoidea81,@Ian55267695 @dryvegetable @dsco_0 @JamesCleverly @ZelenskyyUa He’s a democratically elected official. Tricky concept for a Russian I realise. 😂,,en
2022-11-25 15:51:09+00:00,1596169628908068864,shirebuilt,@ZelenskyyUa @POTUS A worthy opponent knows when he has lost!,,en
2022-11-25 15:50:32+00:00,1596169473920221188,behindthehat,"@shwabb1 @PepplerXbt @MikeyB_Good @Anna34366210 @ZelenskyyUa Putin has stated he's targetting Neo Nazis in Donbass with precision strikes, just like the west has done against terrorist organisations across the globe for decades, WESTERN media are calling it an ""invasion"" whilst showing BattleField 2 Game Footage when it started....",,en
2022-11-25 15:50:23+00:00,1596169433999110146,SteelWoolLars,@shammdog @DontGhosts @tarded69 @beglan_michael @ZelenskyyUa @POTUS Nah. Removing tumorous ethnonationalists directly funded by your neighbor is far closer to denazification than anything Russia has done in the past 9 months.,,en
2022-11-25 15:50:09+00:00,1596169378080227328,shwabb1,"@Abu_Iskander2 @davidconstable6 @ZelenskyyUa This is a ""Krymnash""",,en
2022-11-25 15:49:51+00:00,1596169300385333248,VdayVictory,"@ZelenskyyUa I am an American citizen but was adopted from Kramatorsk and am filled with pride in seeing you liberate Ukraine from the Russian Terrorist State.  Fight on,  Glory to Ukraine",,en
2022-11-25 15:49:36+00:00,1596169237374332928,ardiniko,"@_Messier33 @karisutra @ZelenskyyUa @RishiSunak Just look back on YouTube and you’ll see what I mean and Nazi problem was everywhere on all news, they made even programmes about it in UK, I knew USA would use them as always they’ve used terrorists and portrayed them as the good side 🤡🤡🤡 is all about business 💰",,en
2022-11-25 15:49:14+00:00,1596169144533078017,Syofian_Kuroda,"@NATO Shut that Expired old Video. if you really Man or want to Help, go to Ukraine, we waiting you, like this Homo @ZelenskyyUa🇮🇱 too, can you imagine, how weak and cowards the European and His Army today. in front of All the People.",,en
2022-11-25 15:48:36+00:00,1596168987846807553,Garfhole,@JamesCleverly @ZelenskyyUa Arse kissing psychophant,,en
2022-11-25 15:48:29+00:00,1596168957848915974,PalPutins,@JamesCleverly @ZelenskyyUa All well and good but will you and any of yours be on the front line??,,en
2022-11-25 15:47:49+00:00,1596168788294213633,iEmmett,@ZelenskyyUa Ireland is fully behind you. 🇮🇪 ☘️ Slava Ukraini! 🇺🇦,,en
2022-11-25 15:46:39+00:00,1596168494541930496,sani21861994,@TheDankAlien @kjellsm @ZelenskyyUa The opening of the museum dedicated to the victims of the gulags in Moscow coincided with the commemoration of the national day of remembrance for the victims of Stalinism in Russia.,,en
2022-11-25 15:46:37+00:00,1596168485679374339,paulsjmartin,@mfa_russia @ZelenskyyUa @RusMission_EU @RusEmbUSA @RusBotschaft @AmbRusFrance @rusembitaly @rusemb_pl @RusEmb_LT @LV_RUSEMBAS @RusEmbEst @RussiaUN Is she back on the vodka again? https://t.co/I0L0o4z2zp,,en
2022-11-25 15:46:18+00:00,1596168406109229057,ardiniko,@_Messier33 @karisutra @ZelenskyyUa @RishiSunak Me using western media is contradicting myself 😂 😂 🤡🤡🤡 man just leave it you are too fkd up to see 💩,,en
2022-11-25 15:46:03+00:00,1596168344448925696,ijboston,@JamesCleverly @ZelenskyyUa You must have been terrified flying into this war zone. Bless. x,,en
2022-11-25 15:45:36+00:00,1596168233706737666,marting53467792,@JamesCleverly @ZelenskyyUa None of our business,,en
2022-11-25 15:44:46+00:00,1596168023605669888,yonnimus,"@KOZelenskye @ZelenskaUA @MCIPUkraine @ZelenskyyUa russia is global headquarters for neonazism. They cultivate, train, and exports neonazism to western democracies to destroy them from within. russia is the enemy of free people everywhere. https://t.co/uR3iJARAb9",,en
2022-11-25 15:44:38+00:00,1596167988331384832,UltimateEthos,@Gramgra96155053 @RedDevil702 @Dr_Nurse_O @phantom77710 @ZelenskyyUa I'm not talking about Russia. Talking about Ukraine. Why isn't Ukraine a NATO nation?,,en
2022-11-25 15:43:47+00:00,1596167776137531392,Wytherman,@JamesCleverly @londoncatz1990 @ZelenskyyUa Supporting Nazis........ grim.....,,en
2022-11-25 15:43:40+00:00,1596167744961101824,yonnimus,"@KOZelenskye @ZelenskaUA @MCIPUkraine @ZelenskyyUa Ukraine has a minority nazi population just like other democracies - USA, EU, Canada, but russia lied and tried to convince the world Ukraine was nazi hoping we would look away while they committed genocide there. Not going to happen. russia will not get away with it. https://t.co/nmFvFaqdHJ",,en
2022-11-25 15:43:37+00:00,1596167734114615297,stevenson_les,@CromwellStuff @JamesCleverly @ZelenskyyUa James got some cash he needs washing? https://t.co/GisVuQZlvU,,en
2022-11-25 15:43:19+00:00,1596167658801881088,sani21861994,"@TheDankAlien @kjellsm @ZelenskyyUa activists do not give up. The labor camps were mostly opened from 1930 to 1950, when Joseph Viserionovich Stalin ruled the country. The public is persistently reminded of those purges, in which, according to some estimates, twenty million people were killed.",,en
2022-11-25 15:43:16+00:00,1596167644088090624,A_Rockas,"to @DWNEWS tell @sandumaiamd @ZelenskyyUa
&amp; @DmytroKuleba embarrassing for Jewish persons like you 3 talk about #USSR not SLav Russia  #Holodomir genocide  by #Georgian Stalin's Jews:  some of greatest murderers of modern times `
https://t.co/Bwps1nDPpO https://t.co/s3RrPjhiZ2","['USSR', 'Holodomir', 'Georgian']",en
2022-11-25 15:43:07+00:00,1596167606104473600,Witch_d0ct0r_,"@runews Don’t worry, @ZelenskyyUa is at NYC eating well and keeping himself warm.",,en
2022-11-25 15:42:22+00:00,1596167419072237568,Gramgra96155053,"@UltimateEthos @RedDevil702 @Dr_Nurse_O @phantom77710 @ZelenskyyUa Russia’s 2014 invasion and illegal &amp; unrecognized occupation of Crimea, among other financial &amp; governmental factors. It takes years for the vast majority of NATO applicants to be able to complete the required action plan.",,en
2022-11-25 15:41:56+00:00,1596167309873319936,hot_moussaka,"@JamesCleverly @ZelenskyyUa When British people are struggling to this degree, is this what you should be focussed on? On what basis are you dragging this country almost into a war?",,en
2022-11-25 15:41:52+00:00,1596167293851115522,yonnimus,@KOZelenskye @ZelenskaUA @MCIPUkraine @ZelenskyyUa Jewish President Zelenskyy isn't leading nazis. He's fighting them. https://t.co/Q8a0WQT7NY,,en
2022-11-25 15:41:32+00:00,1596167209080193025,KeepusAllFree,"@ZelenskyyUa Feck off.
Ireland is neutral",,en
2022-11-25 15:41:26+00:00,1596167183939547136,yonnimus,"@KOZelenskye @ZelenskaUA @MCIPUkraine @ZelenskyyUa Go back to school, Ivan. https://t.co/7oTOBvZOcK",,en
2022-11-25 15:40:58+00:00,1596167065957957634,aja1979,@JamesCleverly @ZelenskyyUa Anything for publicity and to distract the British people,,en
2022-11-25 15:40:54+00:00,1596167049893777409,mazinice,"@gchahal @ZelenskyyUa Who is stopping them,and then Ukraine will be exporting the oil to EU",,en
2022-11-25 15:39:54+00:00,1596166795408416768,Disney38663195,@mulcs85 @JamesCleverly @ZelenskyyUa Cos he is another 🛎️ End who wants to feel important and have something to talk about like he is something special… @JamesCleverly obviously went to Ukraine to meet a REAL man &amp; LEADER @ZelenskyyUa,,en
2022-11-25 15:39:22+00:00,1596166664051216384,MailS,@Noodles918 @BarmyDeer @dsco_0 @JamesCleverly @ZelenskyyUa Big brain on this one. https://t.co/m2XAf4RZ6T,,en
2022-11-25 15:39:16+00:00,1596166638063132672,Jimmy_no_isms,@JamesCleverly @ZelenskyyUa Did you point out the fine print? That your promise is a tory promise ergo not worth the paper it's written on?,,en
2022-11-25 15:38:35+00:00,1596166463987257344,JlaGaviota,"@dtrader1 @ZelenskyyUa @Isaac_Herzog Maybe its due to the conflicts Israel has with Palestine, but idk",,en
2022-11-25 15:38:33+00:00,1596166456621801473,CromwellStuff,@JamesCleverly @ZelenskyyUa 🐑 baah 🐑,,en
2022-11-25 15:37:57+00:00,1596166305777737728,dankhus,@ZelenskyyUa You're welcome.,,en
2022-11-25 15:37:44+00:00,1596166250530422784,UltimateEthos,@Gramgra96155053 @RedDevil702 @Dr_Nurse_O @phantom77710 @ZelenskyyUa What prevented them from meeting the criteria and sticking to the strict guidelines?,,en
2022-11-25 15:37:03+00:00,1596166079323467776,Gritty_Skulls,@ZelenskyyUa Fun with flags! https://t.co/sgXPTlvYId,,en
2022-11-25 15:36:46+00:00,1596166006816346112,JlaGaviota,@Markeeer @Rodrigo4915 @ZelenskyyUa @Isaac_Herzog You don't need to be in Ua to support them u know?,,en
2022-11-25 15:36:23+00:00,1596165914206302208,davidconstable6,"@shwabb1 @ZelenskyyUa Your claim of targeting, if accurate,  makes easier allegation of genocide.
If the famine was general ,along with dispossessing wealthy farmers of their holdings to form co ops, it's harder to argue genocide.
1922 famine speculation on food prices would have been in many minds.",,en
2022-11-25 15:35:56+00:00,1596165797105147904,sarahloukelly68,@JamesCleverly @ZelenskyyUa Stop giving Ukraine our money. Winter is setting in here in the UK but it's ok for British citizens to freeze while you send money to that #WEFpuppet.  https://t.co/a1MuJGP22A,['WEFpuppet'],en
2022-11-25 15:35:52+00:00,1596165782454444032,richelieu_xvii,@ZelenskyyUa @EmmanuelMacron  Remember this face... https://t.co/q40tGTlxoa,,en
2022-11-25 15:35:47+00:00,1596165760795414528,C16447628,"@JamesCleverly @ZelenskyyUa Speak for yourself. 🤡
I do not ""stand for"" u*r*ine",,en
2022-11-25 15:35:43+00:00,1596165745716695041,JlaGaviota,@Jimmy19443312 @Rodrigo4915 @ZelenskyyUa @Isaac_Herzog Ok nft lol,,en
2022-11-25 15:35:37+00:00,1596165720559214592,KMV843,"@gchahal @ZelenskyyUa This Guy
......... https://t.co/190DQHnEKz",,en
2022-11-25 15:35:29+00:00,1596165684362326016,zendesTwltter,@mfa_russia @ZelenskyyUa @RusMission_EU @RusEmbUSA @RusBotschaft @AmbRusFrance @rusembitaly @rusemb_pl @RusEmb_LT @LV_RUSEMBAS @RusEmbEst @RussiaUN The russian naZis would like to kill every last Ukrainian,,en
2022-11-25 15:35:20+00:00,1596165648060653570,CumuloWhite,"@AZgeopolitics 30 rubles per barrel would much better if NATO can occupied or colonize Russia.
US are stealing oil from Syria for free.  That would be the ideal situation if #NATO can do the same in Russia.
Unfortunately, Leaders of NATO countries are a bunch of coward &amp; chicken. @ZelenskyyUa",['NATO'],en
2022-11-25 15:35:16+00:00,1596165630981734400,ValentinTiberi2,"@igor_o_z @kjellsm @ZelenskyyUa ukro&amp;russ political police.
results  manny were shooted in  public squares while the grain rot in snow in front of them.
canibalism &amp; corpse eating apeared - some said wide spread.",,en
2022-11-25 15:34:26+00:00,1596165421199413253,Gramgra96155053,@UltimateEthos @RedDevil702 @Dr_Nurse_O @phantom77710 @ZelenskyyUa Because they don’t meet the criteria yet. Countries have to adhere to strict guidelines and a detailed action plan before they can be admitted into the alliance.,,en
2022-11-25 15:33:45+00:00,1596165248503119872,JlaGaviota,@etorria40 @UKRAINIAN7__28 @ZelenskyyUa @Isaac_Herzog Least brainded tankie:,,en
